 0.9861667E+1  ,  0.1116157E-2
 0.9862026E+1  ,  0.1100244E-2
 0.9862384E+1  ,  0.1085062E-2
 0.9862743E+1  ,  0.1070577E-2
 0.9863102E+1  ,  0.1056755E-2
 0.9863460E+1  ,  0.1043566E-2
 0.9863819E+1  ,  0.1030981E-2
 0.9864177E+1  ,  0.1018973E-2
 0.9864536E+1  ,  0.1007516E-2
 0.9864895E+1  ,  0.9965873E-3
 0.9865253E+1  ,  0.9861634E-3
 0.9865612E+1  ,  0.9762232E-3
 0.9865971E+1  ,  0.9667468E-3
 0.9866329E+1  ,  0.9577151E-3
 0.9866688E+1  ,  0.9491106E-3
 0.9867047E+1  ,  0.9409163E-3
 0.9867405E+1  ,  0.9331163E-3
 0.9867764E+1  ,  0.9256959E-3
 0.9868123E+1  ,  0.9186407E-3
 0.9868481E+1  ,  0.9119374E-3
 0.9868840E+1  ,  0.9055734E-3
 0.9869198E+1  ,  0.8995368E-3
 0.9869557E+1  ,  0.8938162E-3
 0.9869916E+1  ,  0.8884011E-3
 0.9870274E+1  ,  0.8832811E-3
 0.9870633E+1  ,  0.8784470E-3
 0.9870992E+1  ,  0.8738894E-3
 0.9871350E+1  ,  0.8696000E-3
 0.9871709E+1  ,  0.8655705E-3
 0.9872068E+1  ,  0.8617934E-3
 0.9872426E+1  ,  0.8582613E-3
 0.9872785E+1  ,  0.8549674E-3
 0.9873144E+1  ,  0.8519052E-3
 0.9873502E+1  ,  0.8490685E-3
 0.9873861E+1  ,  0.8464515E-3
 0.9874219E+1  ,  0.8440488E-3
 0.9874578E+1  ,  0.8418550E-3
 0.9874937E+1  ,  0.8398654E-3
 0.9875295E+1  ,  0.8380752E-3
 0.9875654E+1  ,  0.8364801E-3
 0.9876013E+1  ,  0.8350760E-3
 0.9876371E+1  ,  0.8338590E-3
 0.9876730E+1  ,  0.8328254E-3
 0.9877089E+1  ,  0.8319718E-3
 0.9877447E+1  ,  0.8312949E-3
 0.9877806E+1  ,  0.8307918E-3
 0.9878165E+1  ,  0.8304596E-3
 0.9878523E+1  ,  0.8302956E-3
 0.9878882E+1  ,  0.8302974E-3
 0.9879240E+1  ,  0.8304627E-3
 0.9879599E+1  ,  0.8307894E-3
 0.9879958E+1  ,  0.8312755E-3
 0.9880316E+1  ,  0.8319191E-3
 0.9880675E+1  ,  0.8327188E-3
 0.9881034E+1  ,  0.8336728E-3
 0.9881392E+1  ,  0.8347800E-3
 0.9881751E+1  ,  0.8360389E-3
 0.9882110E+1  ,  0.8374487E-3
 0.9882468E+1  ,  0.8390082E-3
 0.9882827E+1  ,  0.8407167E-3
 0.9883186E+1  ,  0.8425735E-3
 0.9883544E+1  ,  0.8445780E-3
 0.9883903E+1  ,  0.8467297E-3
 0.9884261E+1  ,  0.8490284E-3
 0.9884620E+1  ,  0.8514737E-3
 0.9884979E+1  ,  0.8540657E-3
 0.9885337E+1  ,  0.8568043E-3
 0.9885696E+1  ,  0.8596897E-3
 0.9886055E+1  ,  0.8627221E-3
 0.9886413E+1  ,  0.8659019E-3
 0.9886772E+1  ,  0.8692295E-3
 0.9887131E+1  ,  0.8727055E-3
 0.9887489E+1  ,  0.8763307E-3
 0.9887848E+1  ,  0.8801059E-3
 0.9888206E+1  ,  0.8840320E-3
 0.9888565E+1  ,  0.8881099E-3
 0.9888924E+1  ,  0.8923410E-3
 0.9889282E+1  ,  0.8967264E-3
 0.9889641E+1  ,  0.9012675E-3
 0.9890000E+1  ,  0.9059658E-3
 0.9890358E+1  ,  0.9108230E-3
 0.9890717E+1  ,  0.9158408E-3
 0.9891076E+1  ,  0.9210210E-3
 0.9891434E+1  ,  0.9263657E-3
 0.9891793E+1  ,  0.9318768E-3
 0.9892152E+1  ,  0.9375568E-3
 0.9892510E+1  ,  0.9434079E-3
 0.9892869E+1  ,  0.9494326E-3
 0.9893227E+1  ,  0.9556336E-3
 0.9893586E+1  ,  0.9620137E-3
 0.9893945E+1  ,  0.9685757E-3
 0.9894303E+1  ,  0.9753228E-3
 0.9894662E+1  ,  0.9822582E-3
 0.9895021E+1  ,  0.9893852E-3
 0.9895379E+1  ,  0.9967073E-3
 0.9895738E+1  ,  0.1004228E-2
 0.9896097E+1  ,  0.1011952E-2
 0.9896455E+1  ,  0.1019883E-2
 0.9896814E+1  ,  0.1028024E-2
 0.9897173E+1  ,  0.1036381E-2
 0.9897531E+1  ,  0.1044958E-2
 0.9897890E+1  ,  0.1053760E-2
 0.9898248E+1  ,  0.1062791E-2
 0.9898607E+1  ,  0.1072058E-2
 0.9898966E+1  ,  0.1081565E-2
 0.9899324E+1  ,  0.1091318E-2
 0.9899683E+1  ,  0.1101323E-2
 0.9900042E+1  ,  0.1111586E-2
 0.9900400E+1  ,  0.1122114E-2
 0.9900759E+1  ,  0.1132914E-2
 0.9901118E+1  ,  0.1143992E-2
 0.9901476E+1  ,  0.1155355E-2
 0.9901835E+1  ,  0.1167012E-2
 0.9902194E+1  ,  0.1178969E-2
 0.9902552E+1  ,  0.1191236E-2
 0.9902911E+1  ,  0.1203821E-2
 0.9903269E+1  ,  0.1216732E-2
 0.9903628E+1  ,  0.1229980E-2
 0.9903987E+1  ,  0.1243573E-2
 0.9904345E+1  ,  0.1257522E-2
 0.9904704E+1  ,  0.1271838E-2
